     Node ID,     X Coord,     Y Coord,     Z Coord,      Scalar
        2645,  1.3615e+01,  2.6325e+01,  1.0000e+01,  1.7269e-07
        2646,  1.2339e+01,  2.5500e+01,  1.0000e+01,  1.9399e-07
        2647,  1.1061e+01,  2.4679e+01,  1.0000e+01,  2.2412e-07
        2648,  9.7702e+00,  2.3879e+01,  1.0000e+01,  2.6875e-07
        2649,  8.4685e+00,  2.3096e+01,  1.0000e+01,  3.3629e-07
        2650,  7.1451e+00,  2.2351e+01,  1.0000e+01,  4.3295e-07
        2651,  5.7968e+00,  2.1652e+01,  1.0000e+01,  4.5833e-07
        2652,  4.4127e+00,  2.1026e+01,  1.0000e+01,  3.5856e-07
        2653,  2.9857e+00,  2.0505e+01,  1.0000e+01,  1.0473e-06
        2654,  1.5117e+00,  2.0139e+01,  1.0000e+01,  1.9279e-06
        2656,  5.0000e+01,  4.0000e+01,  1.0000e+01,  1.7638e-07
        4479,  9.8488e+01,  2.0140e+01,  1.0000e+01,  5.4055e-06
        4480,  9.7015e+01,  2.0505e+01,  1.0000e+01,  5.4772e-06
        4481,  9.5588e+01,  2.1026e+01,  1.0000e+01,  4.3845e-06
        4482,  9.4203e+01,  2.1651e+01,  1.0000e+01,  3.4296e-06
        4483,  9.2855e+01,  2.2351e+01,  1.0000e+01,  2.2694e-06
        4484,  9.1532e+01,  2.3097e+01,  1.0000e+01,  1.4877e-06
        4485,  9.0230e+01,  2.3879e+01,  1.0000e+01,  9.4817e-07
        4486,  8.8938e+01,  2.4678e+01,  1.0000e+01,  5.4976e-07
        4487,  8.7661e+01,  2.5499e+01,  1.0000e+01,  2.2708e-07
        4488,  8.6386e+01,  2.6326e+01,  1.0000e+01,  1.2108e-07
        4489,  8.5108e+01,  2.7146e+01,  1.0000e+01,  2.5381e-07
        4490,  8.3832e+01,  2.7971e+01,  1.0000e+01,  4.1177e-07
        4491,  8.2555e+01,  2.8792e+01,  1.0000e+01,  5.3348e-07
        4492,  8.1270e+01,  2.9602e+01,  1.0000e+01,  6.3096e-07
        4493,  7.9975e+01,  3.0396e+01,  1.0000e+01,  7.1048e-07
        4494,  7.8673e+01,  3.1177e+01,  1.0000e+01,  7.7275e-07
        4495,  7.7359e+01,  3.1939e+01,  1.0000e+01,  8.1947e-07
        4496,  7.6033e+01,  3.2681e+01,  1.0000e+01,  8.5399e-07
        4497,  7.4695e+01,  3.3399e+01,  1.0000e+01,  8.7942e-07
        4498,  7.3343e+01,  3.4091e+01,  1.0000e+01,  8.9813e-07
        4499,  7.1977e+01,  3.4756e+01,  1.0000e+01,  9.1102e-07
        4500,  7.0597e+01,  3.5389e+01,  1.0000e+01,  9.1870e-07
        4501,  6.9202e+01,  3.5991e+01,  1.0000e+01,  9.2135e-07
        4502,  6.7793e+01,  3.6557e+01,  1.0000e+01,  9.1865e-07
        4503,  6.6369e+01,  3.7087e+01,  1.0000e+01,  9.0998e-07
        4504,  6.4931e+01,  3.7577e+01,  1.0000e+01,  8.9454e-07
        4505,  6.3481e+01,  3.8027e+01,  1.0000e+01,  8.7145e-07
        4506,  6.2017e+01,  3.8434e+01,  1.0000e+01,  8.3963e-07
        4507,  6.0542e+01,  3.8797e+01,  1.0000e+01,  7.9789e-07
        4508,  5.9056e+01,  3.9113e+01,  1.0000e+01,  7.4497e-07
        4509,  5.7562e+01,  3.9383e+01,  1.0000e+01,  6.7970e-07
        4510,  5.6059e+01,  3.9605e+01,  1.0000e+01,  6.0154e-07
        4511,  5.4550e+01,  3.9778e+01,  1.0000e+01,  5.1174e-07
        4512,  5.3036e+01,  3.9901e+01,  1.0000e+01,  4.0522e-07
        4513,  5.1519e+01,  3.9975e+01,  1.0000e+01,  2.8715e-07
        4554,  1.0000e+02,  2.0000e+01,  1.0000e+01,  3.7910e-06
