     Elem ID,     Node ID,     X Coord,     Y Coord,     Z Coord,           X,           Y,           Z,   Magnitude
       40811,       21755,  5.0000e+01,  3.8641e+01,  1.0000e+01, -5.6507e+01, -1.3626e+01,  6.9640e-03,  5.8127e+01
       40833,       21753,  5.0000e+01,  3.9059e+01,  1.0000e+01, -1.9587e+01, -5.0374e+00, -8.1349e-03,  2.0224e+01
       40833,       21754,  5.0000e+01,  3.8853e+01,  1.0000e+01, -3.7959e+01, -9.2322e+00, -7.5033e-04,  3.9066e+01
       40855,       21752,  5.0000e+01,  3.9258e+01,  1.0000e+01, -3.7239e+00, -1.6180e+00, -1.4359e-02,  4.0603e+00
       40855,       21753,  5.0000e+01,  3.9059e+01,  1.0000e+01, -1.9587e+01, -5.0374e+00, -8.1349e-03,  2.0224e+01
       40877,       21751,  5.0000e+01,  3.9452e+01,  1.0000e+01,  6.4312e+00,  2.4043e-01, -1.7301e-02,  6.4358e+00
       40877,       21752,  5.0000e+01,  3.9258e+01,  1.0000e+01, -3.7239e+00, -1.6180e+00, -1.4359e-02,  4.0603e+00
       40899,       21750,  5.0000e+01,  3.9640e+01,  1.0000e+01,  1.0442e+01,  7.1025e-01, -1.5897e-02,  1.0466e+01
       40899,       21751,  5.0000e+01,  3.9452e+01,  1.0000e+01,  6.4312e+00,  2.4043e-01, -1.7301e-02,  6.4358e+00
       40921,       21749,  5.0000e+01,  3.9823e+01,  1.0000e+01,  9.1296e+00,  4.9107e-01, -1.0401e-02,  9.1428e+00
       40921,       21750,  5.0000e+01,  3.9640e+01,  1.0000e+01,  1.0442e+01,  7.1025e-01, -1.5897e-02,  1.0466e+01
       40943,       21749,  5.0000e+01,  3.9823e+01,  1.0000e+01,  9.1296e+00,  4.9107e-01, -1.0401e-02,  9.1428e+00
       40943,       21987,  5.0000e+01,  4.0000e+01,  1.0000e+01,  2.7064e+00,  3.7792e-02, -1.4392e-03,  2.7067e+00
       43981,       21749,  5.0000e+01,  3.9823e+01,  1.0000e+01,  9.1296e+00,  4.9107e-01, -1.0401e-02,  9.1428e+00
       43981,       21987,  5.0000e+01,  4.0000e+01,  1.0000e+01,  2.7064e+00,  3.7792e-02, -1.4392e-03,  2.7067e+00
       44003,       21749,  5.0000e+01,  3.9823e+01,  1.0000e+01,  9.1296e+00,  4.9107e-01, -1.0401e-02,  9.1428e+00
       44003,       21750,  5.0000e+01,  3.9640e+01,  1.0000e+01,  1.0442e+01,  7.1025e-01, -1.5897e-02,  1.0466e+01
       44025,       21750,  5.0000e+01,  3.9640e+01,  1.0000e+01,  1.0442e+01,  7.1025e-01, -1.5897e-02,  1.0466e+01
       44025,       21751,  5.0000e+01,  3.9452e+01,  1.0000e+01,  6.4312e+00,  2.4043e-01, -1.7301e-02,  6.4358e+00
       44047,       21751,  5.0000e+01,  3.9452e+01,  1.0000e+01,  6.4312e+00,  2.4043e-01, -1.7301e-02,  6.4358e+00
       44047,       21752,  5.0000e+01,  3.9258e+01,  1.0000e+01, -3.7239e+00, -1.6180e+00, -1.4359e-02,  4.0603e+00
       44069,       21752,  5.0000e+01,  3.9258e+01,  1.0000e+01, -3.7239e+00, -1.6180e+00, -1.4359e-02,  4.0603e+00
       44069,       21753,  5.0000e+01,  3.9059e+01,  1.0000e+01, -1.9587e+01, -5.0374e+00, -8.1349e-03,  2.0224e+01
