     Node ID,     X Coord,     Y Coord,     Z Coord,      Scalar
       27172,  6.8952e+01,  3.6095e+01,  1.0000e+01,  1.4614e-06
       27173,  6.8257e+01,  3.6375e+01,  1.0000e+01,  1.4381e-06
       27174,  6.7560e+01,  3.6647e+01,  1.0000e+01,  1.4101e-06
       27175,  6.6858e+01,  3.6910e+01,  1.0000e+01,  1.3776e-06
       27176,  6.6153e+01,  3.7164e+01,  1.0000e+01,  1.3409e-06
       27177,  6.5445e+01,  3.7407e+01,  1.0000e+01,  1.2996e-06
       27178,  6.4733e+01,  3.7642e+01,  1.0000e+01,  1.2529e-06
       27179,  6.4019e+01,  3.7866e+01,  1.0000e+01,  1.2010e-06
       27180,  6.3301e+01,  3.8080e+01,  1.0000e+01,  1.1439e-06
       27181,  6.2580e+01,  3.8283e+01,  1.0000e+01,  1.0814e-06
       27182,  6.1856e+01,  3.8476e+01,  1.0000e+01,  1.0130e-06
       27183,  6.1129e+01,  3.8658e+01,  1.0000e+01,  9.3912e-07
       27184,  6.0400e+01,  3.8829e+01,  1.0000e+01,  8.6034e-07
       27185,  5.9668e+01,  3.8989e+01,  1.0000e+01,  7.7700e-07
       27186,  5.8934e+01,  3.9137e+01,  1.0000e+01,  6.8969e-07
       27187,  5.8197e+01,  3.9274e+01,  1.0000e+01,  5.9967e-07
       27188,  5.7459e+01,  3.9400e+01,  1.0000e+01,  5.0809e-07
       27189,  5.6718e+01,  3.9513e+01,  1.0000e+01,  4.1598e-07
       27190,  5.5976e+01,  3.9615e+01,  1.0000e+01,  3.2466e-07
       27191,  5.5233e+01,  3.9705e+01,  1.0000e+01,  2.3702e-07
       27192,  5.4488e+01,  3.9784e+01,  1.0000e+01,  1.5612e-07
       27193,  5.3741e+01,  3.9850e+01,  1.0000e+01,  8.1885e-08
       27194,  5.2994e+01,  3.9904e+01,  1.0000e+01,  3.2130e-08
       27195,  5.2246e+01,  3.9946e+01,  1.0000e+01,  4.7355e-08
       27196,  5.1498e+01,  3.9976e+01,  1.0000e+01,  1.0476e-07
       27197,  5.0749e+01,  3.9994e+01,  1.0000e+01,  1.5589e-07
       27248,  1.0000e+02,  2.0000e+01,  1.0000e+01,  2.8165e-06
