     Node ID,     X Coord,     Y Coord,     Z Coord,      Scalar
       23641,  9.3416e+01,  2.2052e+01,  1.0000e+01,  1.0731e-02
       23642,  9.2539e+01,  2.2522e+01,  1.0000e+01,  1.0738e-02
       23643,  9.1675e+01,  2.3013e+01,  1.0000e+01,  1.0744e-02
       23644,  9.0821e+01,  2.3521e+01,  1.0000e+01,  1.0748e-02
       23645,  8.9970e+01,  2.4037e+01,  1.0000e+01,  1.0751e-02
       23646,  8.9125e+01,  2.4560e+01,  1.0000e+01,  1.0753e-02
       23647,  8.8287e+01,  2.5094e+01,  1.0000e+01,  1.0754e-02
       23648,  8.7452e+01,  2.5634e+01,  1.0000e+01,  1.0754e-02
       23649,  8.6618e+01,  2.6176e+01,  1.0000e+01,  1.0753e-02
       23650,  8.5782e+01,  2.6714e+01,  1.0000e+01,  1.0751e-02
       23651,  8.4946e+01,  2.7251e+01,  1.0000e+01,  1.0749e-02
       23652,  8.4110e+01,  2.7791e+01,  1.0000e+01,  1.0747e-02
       23653,  8.3275e+01,  2.8330e+01,  1.0000e+01,  1.0744e-02
       23654,  8.2438e+01,  2.8866e+01,  1.0000e+01,  1.0741e-02
       23655,  8.1598e+01,  2.9398e+01,  1.0000e+01,  1.0738e-02
       23656,  8.0753e+01,  2.9921e+01,  1.0000e+01,  1.0735e-02
       23657,  7.9904e+01,  3.0439e+01,  1.0000e+01,  1.0732e-02
       23658,  7.9052e+01,  3.0952e+01,  1.0000e+01,  1.0729e-02
       23659,  7.8197e+01,  3.1457e+01,  1.0000e+01,  1.0727e-02
       23660,  7.7335e+01,  3.1953e+01,  1.0000e+01,  1.0724e-02
       23661,  7.6468e+01,  3.2440e+01,  1.0000e+01,  1.0722e-02
       23662,  7.5597e+01,  3.2919e+01,  1.0000e+01,  1.0720e-02
       23663,  7.4719e+01,  3.3386e+01,  1.0000e+01,  1.0718e-02
       23664,  7.3836e+01,  3.3842e+01,  1.0000e+01,  1.0716e-02
       23665,  7.2947e+01,  3.4288e+01,  1.0000e+01,  1.0714e-02
       23666,  7.2052e+01,  3.4721e+01,  1.0000e+01,  1.0713e-02
       23667,  7.1151e+01,  3.5140e+01,  1.0000e+01,  1.0711e-02
       23668,  7.0243e+01,  3.5546e+01,  1.0000e+01,  1.0710e-02
       23669,  6.9329e+01,  3.5938e+01,  1.0000e+01,  1.0709e-02
       23670,  6.8409e+01,  3.6315e+01,  1.0000e+01,  1.0708e-02
       23671,  6.7483e+01,  3.6676e+01,  1.0000e+01,  1.0706e-02
       23672,  6.6551e+01,  3.7022e+01,  1.0000e+01,  1.0706e-02
       23673,  6.5613e+01,  3.7350e+01,  1.0000e+01,  1.0705e-02
       23674,  6.4669e+01,  3.7662e+01,  1.0000e+01,  1.0704e-02
       23675,  6.3719e+01,  3.7957e+01,  1.0000e+01,  1.0703e-02
       23676,  6.2764e+01,  3.8232e+01,  1.0000e+01,  1.0703e-02
       23677,  6.1803e+01,  3.8489e+01,  1.0000e+01,  1.0702e-02
       23678,  6.0838e+01,  3.8728e+01,  1.0000e+01,  1.0702e-02
       23679,  5.9868e+01,  3.8946e+01,  1.0000e+01,  1.0702e-02
       23680,  5.8894e+01,  3.9145e+01,  1.0000e+01,  1.0701e-02
       23681,  5.7916e+01,  3.9324e+01,  1.0000e+01,  1.0701e-02
       23682,  5.6934e+01,  3.9481e+01,  1.0000e+01,  1.0701e-02
       23683,  5.5949e+01,  3.9619e+01,  1.0000e+01,  1.0702e-02
       23684,  5.4962e+01,  3.9735e+01,  1.0000e+01,  1.0702e-02
       23685,  5.3972e+01,  3.9831e+01,  1.0000e+01,  1.0702e-02
       23686,  5.2981e+01,  3.9905e+01,  1.0000e+01,  1.0702e-02
       23687,  5.1988e+01,  3.9958e+01,  1.0000e+01,  1.0703e-02
       23688,  5.0994e+01,  3.9989e+01,  1.0000e+01,  1.0703e-02
       23739,  1.0000e+02,  2.0000e+01,  1.0000e+01,  1.0659e-02
